Circulation_Equipment,ComputerCluster_Equipment,Kitchen_Equipment,Lavatory_Equipment,LectureTheatre_Equipment,Library_Equipment,Meeting_Equipment,Office_Equipment,Plant_Equipment,PrintRoom_Equipment,Reception_Equipment,Server_Equipment,Shower_Equipment,Storage_Equipment,ExhaustFans,Fixture_Cleaners,Fixture_MaleToilets,Fixture_DisabledToilets,Fixture_FemaleToilets,Fixture_Kitchenettes,Fixture_Showers,VRVBasementccop,VRVBasementhcop,VRVFifthFrontccop,VRVFifthFronthcop,VRVFifthMiddleccop,VRVFifthMiddlehcop,VRVFifthRearccop,VRVFifthRearhcop,VRVFirstccop,VRVFirsthcop,VRVFourthccop,VRVFourthhcop,VRVGroundccop,VRVGroundhcop,VRVSecondccop,VRVSecondhcop,VRVSixthccop,VRVSixthhcop,VRVThirdFrontAndMiddleccop,VRVThirdFrontAndMiddlehcop,VRVThirdRearccop,VRVThirdRearhcop,Circulation_Lighting,ComputerCluster_Lighting,Kitchen_Lighting,Lavatory_Lighting,LectureTheatre_Lighting,Library_Lighting,Lift_Lighting,Meeting_Lighting,Office_Lighting,Plant_Lighting,PrintRoom_Lighting,Reception_Lighting,Server_Lighting,Shower_Lighting,Storage_Lighting,Boiler1,Boiler2,Circulation_Infiltration,ComputerCluster_Infiltration,Kitchen_Infiltration,Lavatory_Infiltration,LectureTheatre_Infiltration,Library_Infiltration,Meeting_Infiltration,Office_Infiltration,Plant_Infiltration,PrintRoom_Infiltration,Reception_Infiltration,Server_Infiltration,Shower_Infiltration,Storage_Infiltration,Circulation_People,ComputerCluster_People,Kitchen_People,Lavatory_People,LectureTheatre_People,Library_People,Lift_People,Meeting_People,Office_People,Plant_People,PrintRoom_People,Reception_People,Server_People,Shower_People,Storage_People,ZoneVentilation,SolsticeVenetianBlind,Carpet,Shading Control,Air cavity 10 wall,Air cavity 130 floor,Air cavity 350 ceiling,Air cavity 50 wall,Asphalt,Brick (100mm),Brick (200mm),CastConcrete 300mm,ConcreteDeck 50mm,InsulationCelotex,InsulationPartition,MDF board,Plywood 40mm,SingleAndSecondaryGlazing,OfficeHeatingSetPoint,OfficeHeatingDeadBand,ActivityLevel_Value,DeltaTemp_Sched_Value,MinIndoorTemp_Sched_Value,MaxOutdoorTemp_Sched_Value,MinOutdoorTemp_Sched_Value,HWSchedule_Cleaner_Offset,HWSchedule_Cleaner_WeekProfile_TotalHours,HWSchedule_Cleaner_WeekendProfile_TotalHours,HWSchedule_Cleaner_WeekProfile_OH,HWSchedule_Cleaner_WeekendProfile_OH,HWSchedule_Kitchenettes_Offset,HWSchedule_Kitchenettes_WeekProfile_TotalHours,HWSchedule_Kitchenettes_WeekendProfile_TotalHours,HWSchedule_Kitchenettes_WeekProfile_OH,HWSchedule_Kitchenettes_WeekendProfile_OH,HWSchedule_Showers_Offset,HWSchedule_Showers_WeekProfile_TotalHours,HWSchedule_Showers_WeekendProfile_TotalHours,HWSchedule_Showers_WeekProfile_OH,HWSchedule_Showers_WeekendProfile_OH,HWSchedule_Toilets_Offset,HWSchedule_Toilets_WeekProfile_TotalHours,HWSchedule_Toilets_WeekendProfile_TotalHours,HWSchedule_Toilets_WeekProfile_OH,HWSchedule_Toilets_WeekendProfile_OH,Office_OccSched_WeekProfile_TotalHours,Office_OccSched_WeekendProfile_TotalHours,Office_OccSched_WeekProfile_OH,Office_OccSched_WeekendProfile_OH,Office_EquipSched_WeekProfile_TotalHours,Office_EquipSched_WeekendProfile_TotalHours,Office_EquipSched_WeekProfile_OH,Office_EquipSched_WeekendProfile_OH,Office_LightSched_WeekProfile_TotalHours,Office_LightSched_WeekendProfile_TotalHours,Office_LightSched_WeekProfile_OH,Office_LightSched_WeekendProfile_OH
2.06301118071,19.7211128611,37.7834259752,1.81382392143,8.15059580925,8.23798635214,11.899587889,15.807377444,20.0457870978,23.5665285052,3.63177408653,53.6250743576,1.9183850227,0,0.584426931835,2.04270940652e-05,1.82807273584e-05,4.81886887286e-06,3.2457853143e-05,2.72472315873e-05,0.000256880861919,3.41751615669,3.66408087298,3.4823599923,3.84619696621,3.00747044462,3.15568859651,3.39596495425,4.17453812099,3.93133508348,3.9330814984,3.27319864596,4.00575913518,2.96101210416,3.92535281145,2.87909824212,4.23971423226,3.96349198661,4.82312153513,3.20060950833,3.72451232473,2.40628927444,4.35799922672,8.26376982975,15.9761311911,10.8689803693,13.645768483,11.3328143718,7.71612295964,7.1416891304,19.2352275575,11.9600668178,14.0006364328,17.0543775518,11.0824221194,17.5456443426,18.3993453891,20.7005759741,0.935605533391,0.97496276191,0.000812874414213,0.000761152299375,0.00064064397387,0.000646566339146,0.0006007887071,0.000733242565422,0.000636106949446,0.000583886553631,0.000676839171974,0.000762670032139,0.000704707117692,0.000791621355494,0.000698403512054,0.000616163353477,7.76107643359,7.43177695231,3.94132277941,10.074351677,8.72995934604,10.3748108982,7.72299216441,9.47664722355,10.1971511881,33.6844994835,8.9962772642,10.4520552221,8.40210607247,8.3606714518,8.9783347821,0.00923795844242,226.488781568,0.116174834814,173.212271223,0.150669264261,0.173425765599,0.206939474179,0.149416905198,0.172946478183,0.86113113817,0.961993596064,0.221083425926,0.18747790389,0.0243347865676,0.0315813324524,0.31856011639,0.171806874113,3.47695117551,22,3,138.466482264,2.4024292911,23.6052727991,30.6734344072,17.6346300743,2,2.70491970867,0.938441531579,0.496821987307,0.165607329102,2,16.9158475827,1.27201382861,1.27201382846,0.0,1,3.68846220377,3.58600492033,0.0,0.204914566876,1,16.301728944,4.12120408493,0.883115160924,0.235497376282,5.53665754663,3.49270049167,1.45863692791,0.936893575923,5.38878033988,0,2.08610213285,0,6.75741088984,0,1.89688940608,0
1.73959655462,18.0362050606,42.6649013196,1.68675265045,8.50200402178,8.34839471204,11.4643746223,14.9604493342,24.037661097,19.1168722578,3.8494656899,52.9661660034,1.71907423207,0,0.602573642787,1.15321794361e-05,2.69594329533e-05,7.13673519871e-06,2.37940467106e-05,4.28784893647e-05,0.000238364005956,3.49131998806,4.02646732628,3.29180092892,4.08991841759,3.18611304483,3.64839263735,3.93752364282,3.87808663231,3.82956276314,4.24177511231,3.12850135007,4.23954694103,3.07012048703,3.69605200067,3.44337317264,4.21432629388,4.18645960361,4.49004870254,3.16973065132,4.00040026742,3.38339853813,4.54695751233,8.64785829667,17.1454054649,13.4080107107,13.0744822293,11.1196585072,9.7084808537,8.48576726466,16.266431293,10.5599643901,12.2905797874,15.9987609125,12.0196914227,15.9386014845,14.1293885829,22.6308542511,0.928794555803,0.929462731811,0.000815624278291,0.000839325903005,0.000696584366093,0.000813091888712,0.000768491593768,0.000725507599612,0.000590556003066,0.000760588156554,0.000835469309408,0.000667427660466,0.000798897522208,0.000702367313814,0.000847621779345,0.000727602940628,7.44552496712,8.3011512575,3.3283470081,8.27163546231,8.95978474242,7.55488744362,9.75740507258,9.62200730668,9.63686791763,46.5967257782,8.62913176935,10.903860094,8.52409264982,9.29229640564,8.13922037389,0.00721010258588,205.885634715,0.109383704297,132.226642104,0.120743708538,0.200318518003,0.200835711317,0.1484147892,0.174907023578,0.995397450628,0.944892627696,0.228415635486,0.236102817754,0.0205429341803,0.0318919001116,0.275917342203,0.138324997071,2.23251865057,22,3,136.13397158,1.78798232518,23.0859482529,29.116491084,16.9963591732,1,1.93994509558,0.68160233088,0.157292845588,0.0524309485292,1,15.8204430238,1.12572092497,0.844290693626,0.0,2,3.41333021364,3.02545178027,0.0,0.232727060021,2,17.4585258744,4.31539045783,1.32781244838,0.33195311214,4.12212916297,3.93196263312,1.09172816019,1.04422677417,5.34085897542,0,2.08759546905,0,5.03246684245,0,1.42601085932,0
1.93462904313,21.9723567042,34.3160920869,1.83600462534,8.01417888982,6.37266249648,9.77340442978,13.6210109356,20.7746056237,22.9272077025,3.4416886588,57.2920667001,1.70813167001,0,0.561160929279,1.86382677931e-05,2.32176039822e-05,6.39474568479e-06,2.95257047043e-05,3.29981425201e-05,0.000250256165932,4.02492393301,3.92097533357,2.88676167496,3.89497797014,3.20517325376,3.91673016471,3.00074009457,4.21261736535,3.57466184553,4.70756851289,3.20557379172,4.16811600491,3.10692229702,3.83862245393,3.5520702451,3.89983102467,4.34815813338,4.40516270604,2.71762074922,3.45671285398,2.97626657323,3.45967712617,7.80668658681,14.5334119389,12.1312031923,15.5011105942,13.1193710537,8.18888207818,5.55010930335,17.6594247158,8.38788442437,14.0042637298,17.2873246206,10.81106469,13.3266316772,16.3519285331,21.633407414,0.932897597816,0.902543018172,0.000896002523534,0.000794904147314,0.000717214807874,0.000754834383981,0.000822057023688,0.000601648885925,0.000709772042671,0.000638764317949,0.000806017689949,0.000698014491838,0.000660258984078,0.000874840388179,0.000758575516727,0.000749723488812,8.55141674735,9.28097732193,3.92730404264,8.20401439335,8.43836231011,10.890719224,8.97888908588,9.89855609396,8.63581201247,43.1428357909,9.7327845499,12.3548885026,8.81724994007,8.01672625196,9.03820307043,0.00775436766469,244.904296404,0.0893025804476,172.624719224,0.160871144738,0.190787758171,0.172158573997,0.162528000206,0.184686871346,1.03099064951,0.912919494155,0.195686523539,0.232782430493,0.0245321547537,0.0309893001559,0.290169112836,0.14554075708,2.96942717269,22,3,132.303738537,2.27490806508,24.2831108377,30.2400971126,18.5583299578,3,4.50579201013,1.55117429857,1.10798164184,0.369327213945,2,16.1606254576,1.20054678468,1.20054678457,0.0,2,3.16542200425,2.80571495832,0.0,0.215824227563,1,10.9043712413,2.541190222,0.544540761838,0.145210869828,2.89142171966,4.78681477322,0.79606871649,1.26163812772,6.48283626914,0,2.27841361835,0,3.37164808116,0,1.01013782491,0
1.5105465821,17.5287178762,38.6262061736,1.92156723409,7.57208724125,6.6954993404,10.3469479094,15.4969752628,21.6881231296,19.0765893585,4.07713629617,58.0355110726,2.24100993887,0,0.550870241345,1.46900131297e-05,2.20645056297e-05,7.03591577313e-06,2.80163098783e-05,2.75249756227e-05,0.000275605685022,3.61889054216,4.74714013988,2.85948587047,4.21686823034,2.90518768335,3.17657239817,3.32995487311,3.39642531814,3.53878193341,4.5699629511,3.43737630647,4.9623054362,3.38341531451,3.40716382982,3.46200872689,3.80337727313,3.46376600535,4.35651803051,3.15807860742,4.14672122574,3.15129112552,3.83403979925,8.42508955379,15.4914180411,12.6395671255,15.2126532631,12.0982693205,8.85424264797,7.03694226381,16.4787788173,9.40945854316,11.7609362332,14.2801333101,12.1058687652,14.4945314271,16.0491664564,14.9025696571,0.88726381908,0.932925802911,0.000733942905759,0.000816606069185,0.00072856944042,0.000637682676355,0.000692251920295,0.000799952080032,0.000657473252728,0.000752444572516,0.000718093786419,0.000749912161809,0.000861235906443,0.000674991490286,0.000716755455668,0.000556003845184,8.47308380264,8.28963930673,3.7637796567,8.02914394737,8.82170302282,9.16841021684,8.59739310328,9.33396697233,9.74619065721,41.629988633,9.38965293652,11.0826567202,9.14796645728,7.80739450842,8.63817476326,0.00888398081404,213.872835029,0.108668418971,147.661986561,0.146119232907,0.171696730411,0.228132418607,0.172018075675,0.165767784273,0.932734893042,0.904267162479,0.190070549503,0.208111074052,0.0237208610267,0.0366312142381,0.304609170088,0.163953461455,2.94087154117,21,4,135.129839033,1.9913076748,22.2522045351,29.8614000354,18.4411976546,2,3.53288860262,1.22569604581,0.648897906603,0.216299302201,2,16.0907077981,1.19420026094,1.19420026084,0.0,2,3.28727244476,2.91371875785,0.0,0.224132212143,2,20.0900561785,5.69561168569,1.75249590016,0.438123975822,2.65664461154,4.36004836733,0.742039586887,1.1519100955,4.74913278211,0,1.45405480752,0,3.11099275153,0,0.947074388394,0
1.91312972109,20.6309292237,42.1522016501,2.05112111388,6.74794148218,9.00364450114,11.1482741184,17.1399410817,22.1244317895,22.2962836383,3.82445896967,46.582289526,2.01422971828,0,0.6138357141,1.40482145323e-05,3.77816877002e-05,4.62224119701e-06,2.41323259587e-05,2.80242099801e-05,0.000248976875409,3.98158153572,3.88454785231,2.67251448032,4.45391980966,2.77151544124,3.84306101595,3.07879646057,3.87045010178,3.30327269694,4.09795093784,2.9288226048,3.77358329243,2.45931088192,4.09837833964,3.66841744939,4.03798679444,3.67306412887,4.3094030455,2.83505306316,4.42746444502,3.23409876412,3.60759754562,9.24654259209,14.1649863513,11.7030827713,15.5953632725,10.5699578508,8.36246918879,6.76974505365,21.5139140011,9.05883962739,11.971107003,17.3941774353,14.0608744785,16.778429811,16.5735178663,17.267780791,0.866719373786,0.937259972346,0.000874332241968,0.000788736875155,0.000707963033637,0.000695438944646,0.000663934076646,0.000645275020794,0.00083769226563,0.000721459321408,0.000659442535137,0.000851674025527,0.000874021982325,0.000712467401759,0.000705917264596,0.00076790416999,7.90069764098,9.79157120079,3.85229458403,10.1417316817,8.92830028246,8.22122819096,8.79771969053,9.50254438158,10.2360498321,36.3234140603,7.40679849537,10.9854715501,8.57709186142,10.0529397595,7.58707964145,0.00851984549326,215.547324275,0.0865495563211,172.989239166,0.168318014898,0.185522645508,0.163603574627,0.135411776963,0.128527225177,0.893516561355,0.936455098054,0.235631508716,0.198155705872,0.0176783632958,0.0405442251247,0.318228295223,0.131505634244,3.14890302672,21,3,136.711019224,1.92062355628,22.2342199565,29.7319912139,16.8893284031,1,2.02051701773,0.709911384607,0.16382570414,0.0546085680467,3,18.2237822943,1.43552886989,1.84567997539,0.0512688882103,1,4.21021831768,4.09326780885,0.0,0.233901017649,2,14.6557111956,3.47882898317,1.07040891783,0.267602229475,3.1379532373,3.08365845221,0.852980874769,0.840361037531,5.00554790048,0,2.04618365623,0,3.64850178929,0,1.0777425149,0
1.90685883647,20.5246531152,41.5399516236,1.79539667331,8.36086615627,8.09712816241,12.5887717687,16.9205058245,20.4419824972,18.4681750161,3.81781190411,52.0642699557,2.06778466838,0,0.598246753879,1.14933080796e-05,2.74830040399e-05,6.82081060175e-06,2.63987597289e-05,4.88761635713e-05,0.000248155120013,3.63770248364,4.40902953002,3.08409993856,2.96166972653,3.57676622104,3.65493720601,2.73398606383,3.7646378534,3.24642159394,4.36336607393,2.68011581409,4.26389980827,3.29342030662,3.58385045032,3.09109445118,4.12191504569,3.77707381642,4.72404990508,2.97735204724,3.41091035552,2.9697513143,3.9382080677,6.99446603766,18.4639015637,9.01320863119,14.3195404919,12.0632911954,7.89199035506,7.93871664121,20.6774088969,11.0721801805,13.6171354773,18.8922268787,11.9779864388,14.9827271045,14.5095269469,18.2000537263,0.995682051012,0.949015536923,0.000734359898905,0.000724411605567,0.000817056768717,0.000664607128872,0.000784721853576,0.000796447055341,0.000678947817017,0.000817173239772,0.000699782061892,0.000742015665712,0.000826666860749,0.000751414656263,0.000906168676517,0.000628407111203,9.76878516665,9.12935795238,3.32276109906,8.4073754678,9.11326860563,9.74987307665,9.31818136717,9.39090276571,9.61666814395,38.0078780417,8.74972711281,10.4318888173,8.09595761172,9.72664088783,8.70067440029,0.00723378198,213.844984416,0.0887380040193,144.719539175,0.167433845079,0.155525113109,0.195358075958,0.168140361076,0.166706848488,0.933298960361,0.865161613767,0.223809336069,0.187201338896,0.0201894627403,0.0357998947942,0.300251817389,0.16292975408,3.46230877903,22,2,138.662643095,2.29739118325,22.0281144246,30.1869458551,17.9803273861,1,2.08116378215,0.731219707241,0.168743009363,0.0562476697877,2,19.2886005448,1.57794148009,1.57794147937,0.0,3,7.41888138101,6.13484421891,0.0,0.642018581049,2,18.4026463166,4.67982514669,1.43994619867,0.359986549745,4.49250897188,2.98341078781,1.18574121193,0.817197499187,3.51006372216,0,1.21020914053,0,5.4725687171,0,1.53570650386,0
1.79217903537,19.821839476,43.4485957708,1.58706581817,6.78826444893,7.77141221079,12.4623027235,14.8481601715,26.9169665336,18.833109883,4.32524162942,47.3494953467,2.20948423793,0,0.590783768633,1.34650256915e-05,3.89367170107e-05,6.74701216824e-06,2.55791186047e-05,3.4396758732e-05,0.000264028859872,3.94684669876,4.03749756698,2.65536696685,4.16631777426,3.32668782206,4.08072421844,2.97675420544,4.19339273903,3.86663445452,4.10953987839,2.79362737655,3.67843079875,3.63689790757,3.69235132846,3.98223714329,3.88499472085,3.88425907335,5.18323303729,2.87953757015,3.67736727477,3.84763950609,4.04534555647,9.2544144034,14.8246502722,12.9994890773,15.0606569533,9.89096926306,8.76336415737,7.90023510721,17.2863382124,9.97681847396,12.926864866,14.8497275186,10.6056872214,13.9720594922,15.0639576864,19.5791590713,0.930227908452,0.898946700705,0.000790530719545,0.000626867802401,0.00070441751134,0.000758331162532,0.000891055272269,0.000756762724579,0.000780709225341,0.000811330723224,0.000795973810935,0.000826408792801,0.000675407156368,0.000862848968334,0.000852096942683,0.000806365842928,6.78089597229,9.73320106929,3.29020547017,8.14517605481,7.76417202962,9.90938886966,9.15279257202,7.67262545879,9.25931924449,37.1495119244,7.64350066891,9.91248652575,10.2445615944,8.40197034481,9.2144956412,0.00690829438369,215.182385519,0.0929604682326,150.730432065,0.170462577914,0.185696449092,0.159676335265,0.158103346829,0.181081270493,0.905103018289,0.754267466183,0.164652780032,0.215502105363,0.020583986658,0.0376544243634,0.326679822115,0.171168848389,2.67674688805,22,2,137.339084264,2.0451136102,23.2515017448,31.3996813578,17.8115694917,2,2.46603704573,0.855563873009,0.452945579828,0.150981859943,2,17.9887939715,1.38776440093,1.3877644007,0.0,2,3.09419155935,2.74257888215,0.0,0.210967606319,3,20.2194618551,5.11941880698,2.14301252342,0.535753130963,3.67640443841,4.58795345966,0.981345655233,1.21024957465,5.8732027514,0,2.16570955917,0,4.26030628651,0,1.23276257615,0
2.15334413108,19.4211663848,45.613917398,1.56166846796,8.46611540411,7.95799753029,11.6884167313,12.7332197652,23.5357097149,21.8316653273,3.57431565086,54.8575019128,1.86578771975,0,0.649712592242,1.48055131428e-05,2.37201830023e-05,6.1282691693e-06,4.67076643922e-05,3.4036039337e-05,0.000237625729516,3.48348233553,3.39085743015,3.10391676527,3.52853061462,3.33154270584,4.32238932054,2.682418055,3.77898645103,4.05568158279,4.31051211902,3.33648414302,3.41239661581,2.87132804903,3.57239763502,3.14052970265,3.80097396616,3.21331505869,4.46404370211,3.21073074329,4.27454088292,3.12854733975,4.41882115492,10.0121032153,16.0544699993,12.866776618,12.4160427054,13.100636825,7.68747955911,6.49593284862,21.3811028121,10.0394346873,13.5413015531,15.9083554375,11.1670178928,15.9309685243,15.1880439564,18.748569237,0.926428961767,0.999776046762,0.000762705468727,0.000804185933686,0.000863070012323,0.000929192228946,0.000758738390861,0.000695892188657,0.000722948117544,0.000765724751944,0.000779186087758,0.000820217915374,0.000639029426309,0.000887170125258,0.000668509180034,0.000656809075213,8.49183797469,7.9336634231,3.76160577749,9.04945580113,8.20799300441,8.38528764909,9.78132206072,7.70118450863,8.76749910954,42.7931665246,8.47426787063,10.8177067961,10.1409584868,9.62398679444,11.0044072171,0.00847427952486,193.51847726,0.111075584658,152.100692974,0.152175532432,0.192642648385,0.16235071815,0.13443031666,0.159526326047,0.929997458332,0.806409142225,0.209034629038,0.239189402509,0.0232173463006,0.0303622886608,0.294346896371,0.151076484074,3.05798676462,22,3,137.083750647,2.02610619431,23.8012591507,30.868022135,16.5904066534,3,2.73868858911,0.942827219202,0.673448013716,0.224482671239,1,14.8935339386,1.03839221391,0.778794160365,0.0,1,3.56101136816,3.46209438571,0.0,0.197833964898,1,12.4090422056,2.93843564067,0.629664780114,0.167910608038,3.72327807265,5.53237581806,0.992791418686,1.45750001178,6.4794758298,0,1.87714192681,0,4.3139010904,0,1.24670856274,0
1.98966175038,21.0043988973,38.3213443297,2.13643677766,8.21274899554,7.36932296371,10.1918355721,12.9878486585,27.7950288393,20.8718367934,3.77801305788,41.5857068989,1.7825237049,0,0.616612206792,1.18473486973e-05,4.37603230857e-05,6.16945335224e-06,1.95987401495e-05,3.77523529953e-05,0.000265031850701,3.75835548602,4.46328962743,3.20872628235,4.28536347143,3.21693568045,3.43552900462,3.44348903158,4.27400593353,3.05215211036,4.3147581099,2.65929934787,3.85672869228,3.08247383925,3.79162373002,3.50492700271,4.22286199181,3.39595793511,4.43140665415,2.97419009846,3.71650194362,3.21958232077,3.61517163947,7.66738839935,15.6250754689,11.7441069963,10.9794344379,11.60825604,8.6462815964,7.97683788098,19.3430475078,10.8536117239,12.0071073797,15.1565263667,10.1767284658,16.0922935473,14.973544401,22.1301382564,0.948774956548,0.891070191985,0.000678563106997,0.000786155499657,0.000787816458527,0.000778296960904,0.000871324113603,0.000726993174143,0.000721667060599,0.000592872807521,0.000908702653591,0.000682308500855,0.000688839887632,0.000795302958569,0.000665861407628,0.000741894016152,9.59368745466,7.49490964229,3.01209488474,9.63935417474,8.56188136386,9.76049337759,7.81403234682,8.07161558659,8.52592711892,35.9336801924,8.35659943961,8.28629867974,9.47696611332,8.70765483216,10.4785282669,0.00871914534505,174.980295126,0.10258868521,158.648635722,0.136384013579,0.175357762011,0.140463424263,0.149340079873,0.165332141065,0.998149362109,0.910492313913,0.207385643933,0.178678333638,0.020234610359,0.0273075642226,0.311831455428,0.129543846446,2.59914947107,21,4,145.224612759,2.34830918644,23.8108412195,28.9797948812,18.1174963375,2,2.34305332122,0.81289605022,0.430356732469,0.143452244156,1,13.7482323314,0.94295308714,0.707214815312,0.0,3,6.40016073951,5.29244061152,0.0,0.553860063996,3,18.5943290013,4.52520292462,1.89427099149,0.473567747925,4.33095854445,4.28930457149,1.14451026471,1.1339338685,6.00230109703,0,2.1901446968,0,4.43595854445,0,1.22851026471,0
2.10692953899,15.8538948928,47.5226763074,1.54981913564,7.85350379943,7.46572284838,11.2198996737,16.2278123143,24.5902456561,19.7822926301,3.5179085418,41.9828895185,2.01792782936,0,0.558928173606,2.01336578078e-05,3.91096528453e-05,5.04001233068e-06,4.19963811818e-05,2.97611528515e-05,0.000255309985838,3.23422270122,5.04281825515,3.18167188936,4.67751013215,3.62356013585,4.13729769106,2.80335703968,4.16299221435,3.76646834352,3.79553622639,3.69292634555,3.63444575022,3.07655228942,3.85919401164,3.69875299763,4.35323296791,4.05821118034,4.03429794225,3.31825363388,4.18827620599,3.41240452168,3.72191688728,7.90777875051,14.2661958999,13.1618727306,13.2261170676,13.2021957497,7.46939794073,7.61365467664,16.9476018822,8.56751756216,14.2327596161,14.5119553868,11.6972249612,14.4707134494,13.0944546532,16.5494641375,0.897456314346,0.918696738062,0.000841102155583,0.000798720491677,0.000846679725395,0.000730429777088,0.000717460444354,0.00073334561825,0.00076186855764,0.000854392031807,0.000709440337002,0.000753237359894,0.000854061207574,0.000845346528067,0.000767019628437,0.000757171774886,8.97253806373,8.80128340907,3.74058435935,9.67343260582,8.95214181551,8.44680683144,8.07248019176,8.02647619718,10.1561154294,45.2628152823,9.84208005114,9.52618889759,8.61565350272,8.34646476368,9.09285102006,0.00881546463972,225.17102586,0.0998482697191,139.113984319,0.137967398581,0.172685351783,0.185994102634,0.127257758769,0.15395889612,0.862832135115,0.982643803689,0.184728460517,0.197274696843,0.0194244691902,0.0346021939763,0.266137680903,0.12777310191,3.17639600988,21,2,142.899375938,2.22037831319,22.7521784507,28.2604832417,17.4736320895,2,2.71772487371,0.942884139858,0.499173956395,0.166391318798,1,12.2283557571,0.825923406842,0.619442555103,0.0,2,5.57742557002,4.94362720979,0.0,0.380279016138,1,17.3916447871,4.64221920971,0.994761258823,0.265269669126,5.87975286549,4.04181331912,1.55010043557,1.07159702238,5.95230944834,0,2.18514516216,0,6.80841768222,0,1.93915288566,0
1.82844019221,21.1961659625,38.8112162825,1.77983198839,8.19705156818,8.26910652286,12.6585864306,12.4822745523,21.7621146479,18.0037176386,4.15583526439,47.1804359124,1.88613348327,0,0.586381540641,1.57370061347e-05,2.02069761604e-05,7.61256507011e-06,3.50223977988e-05,2.48907646925e-05,0.000247619729669,4.00947283778,4.09292755921,2.86759762212,3.42879053702,3.30295705383,4.15331001179,3.19261706043,3.29261730718,3.61943962154,4.19860132315,3.13426639719,4.20577961979,3.29972132882,4.28596596484,3.5741634909,3.90426240609,3.95403108113,4.13363070677,3.51627597322,2.97021213554,3.67738965711,4.02011312362,8.55675965558,16.1739578299,10.7772105612,13.5639452604,10.7892791951,7.1861148218,6.81791361676,23.7109330457,9.67449974384,13.6049383036,15.0259248424,12.2320742006,13.2958153784,14.5971059274,20.0209431288,0.846532139129,0.960160079131,0.00064398450106,0.000758842110284,0.000760252943434,0.000716116493799,0.000789026615018,0.000798944967495,0.000691178314136,0.000809191228407,0.000734440316193,0.000858338717285,0.000833968113947,0.000667569091857,0.000579756326374,0.000781707026255,8.04743288859,7.63831312657,3.72446602935,8.28861553087,9.13794161078,8.84188789246,10.8573571721,9.19565128152,7.4027494022,42.1429005575,7.50011680707,9.12977840493,7.89875848468,7.77492039713,8.83304506765,0.00803143223085,191.144868958,0.110295455439,135.642127098,0.142757736469,0.17998482701,0.193083200473,0.128241601004,0.151572097202,0.907002427988,0.909203816659,0.225311350035,0.182632620129,0.0187317684791,0.0361185043775,0.281882462643,0.180895013487,2.97550173086,21,2,146.037779635,1.81238608377,23.0108665411,29.4936347317,17.4029488916,1,2.0379566954,0.716038838926,0.16523973206,0.0550799106866,2,16.750701046,1.25586382236,1.25586382222,0.0,3,6.79458303466,5.61859750943,0.0,0.587992762615,2,13.1396438591,3.07670834835,0.946679491751,0.23666987295,3.37307615664,3.45159908089,0.908309041079,0.927039425274,5.3492628698,0,2.08099849469,0,4.12507427162,0,1.19227749051,0
1.94582301613,21.8237382231,35.8766493127,1.92311635296,8.79776837876,7.61827442876,14.5673379424,11.4815120576,25.1527421099,18.4354482202,4.12766660346,43.6817998494,1.46049546845,0,0.603786484692,2.55371266848e-05,3.49646770584e-05,6.69828668884e-06,3.27656322348e-05,2.57666847058e-05,0.000231953008588,3.22200162265,3.83190533495,3.15234260366,3.50730308173,3.28092724378,4.29900957067,2.92495195145,4.23580108264,4.03095811254,5.13690048999,3.22007900757,4.65977965312,3.35368057642,3.47709097804,3.22993663353,4.66711174701,4.2254973762,3.62965250962,3.13937204232,3.14281879605,3.18154885432,3.81395136974,8.87060851052,17.0465599706,11.1267207057,11.164997919,9.48021018941,8.57334056229,8.04733463757,17.4152720103,10.9586483244,12.5871512508,12.8010459383,9.75923825845,14.3473405692,15.8474824393,22.9334917828,0.870736778081,0.952956882712,0.000864446997262,0.000621993992375,0.000790646593926,0.000855496897251,0.000747502354565,0.000760291690418,0.000883838479268,0.00068347112002,0.000870547934928,0.00073492374268,0.000803091517731,0.000646906184919,0.000809586376483,0.000602781156617,7.47101883113,10.0416382026,3.56308050567,8.9964834441,9.38075286336,7.51857089517,9.61931340626,7.45275537312,8.60888657316,37.7857157847,8.13606762444,10.9467468874,9.25570722601,10.3008470512,8.47643686183,0.00719987144659,211.950805329,0.0863610272596,141.743697916,0.141098642589,0.196909260608,0.197364080936,0.186895191241,0.190067142309,0.635342746991,0.822162643757,0.250684781208,0.218664918749,0.0200131428195,0.0437508748308,0.299493232378,0.134048210397,2.87130373421,22,2,138.410757146,2.19781076055,22.6777560522,28.8928749251,17.8223686912,2,2.49578639963,0.865885077423,0.458409746871,0.152803248957,1,14.2344617739,0.982327456882,0.736745592611,0.0,2,4.5693879899,4.05013935469,0.0,0.31154918113,3,17.9645339394,4.33047590335,1.81275735472,0.453189338723,4.81608895816,3.55512729044,1.26923771385,0.951925351952,4.42281754703,0,1.42176557455,0,5.57272223538,0,1.58756020421,0
